amfi_code,date,nav,scheme_code,daily_return
118632,2013-08-29,12.4848,118632.0,0.01964179250753406
118632,2013-08-30,12.6214,118632.0,0.01094130462642573
118632,2013-08-31,12.6214,,0.0
118632,2013-09-01,12.6214,,0.0
118632,2013-09-02,12.794,118632.0,0.013675186587858823
118632,2013-09-03,12.3669,118632.0,-0.0333828357042365
118632,2013-09-04,12.564,118632.0,0.01593770467942668
118632,2013-09-05,12.8133,118632.0,0.01984240687679084
118632,2013-09-06,12.9802,118632.0,0.013025528162144084
118632,2013-09-07,12.9802,,0.0
118632,2013-09-08,12.9802,,0.0
118632,2013-09-09,12.9802,,0.0
118632,2013-09-10,13.3471,118632.0,0.02826612841096443
118632,2013-09-11,13.4542,118632.0,0.008024214998014534
118632,2013-09-12,13.3458,118632.0,-0.008056963624741731
118632,2013-09-13,13.3653,118632.0,0.0014611338398595741
118632,2013-09-14,13.3653,,0.0
118632,2013-09-15,13.3653,,0.0
118632,2013-09-16,13.2876,118632.0,-0.005813561985140603
118632,2013-09-17,13.3498,118632.0,0.0046810560221559605
118632,2013-09-18,13.4428,118632.0,0.006966396500322158
118632,2013-09-19,13.819,118632.0,0.027985241169994346
118632,2013-09-20,13.6366,118632.0,-0.013199218467327634
118632,2013-09-21,13.6366,,0.0
118632,2013-09-22,13.6366,,0.0
118632,2013-09-23,13.408,118632.0,-0.0167637094290366
118632,2013-09-24,13.3638,118632.0,-0.0032965393794749387
118632,2013-09-25,13.355,118632.0,-0.0006584953381522096
118632,2013-09-26,13.3434,118632.0,-0.0008685885436165997
118632,2013-09-27,13.2945,118632.0,-0.0036647331264896277
118632,2013-09-28,13.2945,,0.0
118632,2013-09-29,13.2945,,0.0
118632,2013-09-30,13.1286,118632.0,-0.012478844634999375
118632,2013-10-01,13.2715,118632.0,0.010884633548131406
118632,2013-10-02,13.2715,,0.0
118632,2013-10-03,13.5608,118632.0,0.021798590965603104
118632,2013-10-04,13.5546,118632.0,-0.00045720016518202566
118632,2013-10-05,13.5546,,0.0
118632,2013-10-06,13.5546,,0.0
118632,2013-10-07,13.6097,118632.0,0.00406504065040636
118632,2013-10-08,13.6174,118632.0,0.000565772941357956
118632,2013-10-09,13.7175,118632.0,0.007350889303391117
118632,2013-10-10,13.7388,118632.0,0.0015527610716239426
118632,2013-10-11,13.9215,118632.0,0.013298104637959662
118632,2013-10-12,13.9215,,0.0
118632,2013-10-13,13.9215,,0.0
118632,2013-10-14,13.9362,118632.0,0.0010559206982005964
118632,2013-10-15,13.8854,118632.0,-0.0036451830484636183
118632,2013-10-16,13.8854,,0.0
118632,2013-10-17,13.7852,118632.0,-0.007216212712633507
118632,2013-10-18,14.0524,118632.0,0.019383106520036053
118632,2013-10-19,14.0524,,0.0
118632,2013-10-20,14.0524,,0.0
118632,2013-10-21,14.1188,118632.0,0.004725171500953529
118632,2013-10-22,14.115,118632.0,-0.0002691446865172864
118632,2013-10-23,14.0597,118632.0,-0.003917817924194211
118632,2013-10-24,14.0033,118632.0,-0.004011465393998437
118632,2013-10-25,13.95,118632.0,-0.003806245670663344
118632,2013-10-26,13.95,,0.0
118632,2013-10-27,13.95,,0.0
118632,2013-10-28,13.8624,118632.0,-0.006279569892473136
118632,2013-10-29,14.119,118632.0,0.01851050323176362
118632,2013-10-30,14.2056,118632.0,0.006133578865358702
118632,2013-10-31,14.3413,118632.0,0.009552570817142447
118632,2013-11-01,14.4273,118632.0,0.005996666968824282
118632,2013-11-02,14.4273,,0.0
118632,2013-11-03,14.4273,,0.0
118632,2013-11-04,14.4273,,0.0
118632,2013-11-05,14.4377,118632.0,0.0007208556001467858
118632,2013-11-06,14.4002,118632.0,-0.002597366616566288
118632,2013-11-07,14.28,118632.0,-0.00834710629019042
118632,2013-11-08,14.182,118632.0,-0.006862745098039191
118632,2013-11-09,14.182,,0.0
118632,2013-11-10,14.182,,0.0
118632,2013-11-11,14.0904,118632.0,-0.00645889155267243
118632,2013-11-12,14.0191,118632.0,-0.005060182819508374
118632,2013-11-13,13.9225,118632.0,-0.00689059925387514
118632,2013-11-14,14.1196,118632.0,0.014156940204704593
118632,2013-11-15,14.1196,,0.0
118632,2013-11-16,14.1196,,0.0
118632,2013-11-17,14.1196,,0.0
118632,2013-11-18,14.3228,118632.0,0.014391342530949869
118632,2013-11-19,14.3778,118632.0,0.003840031278800282
118632,2013-11-20,14.1819,118632.0,-0.013625172140383057
118632,2013-11-21,13.9415,118632.0,-0.016951184255988294
118632,2013-11-22,13.9552,118632.0,0.0009826776171861784
118632,2013-11-23,13.9552,,0.0
118632,2013-11-24,13.9552,,0.0
118632,2013-11-25,14.1929,118632.0,0.017033077275854236
118632,2013-11-26,14.0636,118632.0,-0.009110188897265559
118632,2013-11-27,14.0241,118632.0,-0.002808669188543389
118632,2013-11-28,14.1461,118632.0,0.00869931047268624
118632,2013-11-29,14.3277,118632.0,0.012837460501480935
118632,2013-11-30,14.3277,,0.0
118632,2013-12-01,14.3277,,0.0
118632,2013-12-02,14.4415,118632.0,0.007942656532451187
118632,2013-12-03,14.469,118632.0,0.0019042343246893356
118632,2013-12-04,14.408,118632.0,-0.004215909876287283
118632,2013-12-05,14.5651,118632.0,0.010903664630760757
118632,2013-12-06,14.6049,118632.0,0.002732559337045526
118632,2013-12-07,14.6049,,0.0
118632,2013-12-08,14.6049,,0.0
118632,2013-12-09,14.8292,118632.0,0.01535785934857481
118632,2013-12-10,14.7766,118632.0,-0.0035470558088096515
118632,2013-12-11,14.72,118632.0,-0.0038303804664130414
118632,2013-12-12,14.6114,118632.0,-0.007377717391304439
118632,2013-12-13,14.4293,118632.0,-0.012462871456533908
118632,2013-12-14,14.4293,,0.0
118632,2013-12-15,14.4293,,0.0
118632,2013-12-16,14.5314,118632.0,0.007075880326834927
118632,2013-12-17,14.5878,118632.0,0.0038812502580618524
118632,2013-12-18,14.7942,118632.0,0.01414880927898654
118632,2013-12-19,14.7525,118632.0,-0.002818672182341775
118632,2013-12-20,14.9808,118632.0,0.015475343162175914
118632,2013-12-21,14.9808,,0.0
118632,2013-12-22,14.9808,,0.0
118632,2013-12-23,15.0236,118632.0,0.0028569902808928127
118632,2013-12-24,15.0519,118632.0,0.0018837029739875444
118632,2013-12-25,15.0519,,0.0
118632,2013-12-26,15.0569,118632.0,0.0003321839767738144
118632,2013-12-27,15.1338,118632.0,0.00510729300187962
118632,2013-12-28,15.1338,,0.0
118632,2013-12-29,15.1338,,0.0
118632,2013-12-30,15.058,118632.0,-0.005008656120736421
118632,2013-12-31,15.1634,118632.0,0.006999601540709222
118632,2014-01-01,15.1641,118632.0,4.6163789123809806e-05
118632,2014-01-02,14.9258,118632.0,-0.015714747330866863
118632,2014-01-03,14.9541,118632.0,0.001896045773090771
118632,2014-01-04,14.9541,,0.0
118632,2014-01-05,14.9541,,0.0
118632,2014-01-06,14.9235,118632.0,-0.0020462615603746848
118632,2014-01-07,14.856,118632.0,-0.0045230676449895535
118632,2014-01-08,14.8357,118632.0,-0.0013664512654819605
118632,2014-01-09,14.7928,118632.0,-0.002891673463335076
118632,2014-01-10,14.7676,118632.0,-0.0017035314477312768
118632,2014-01-11,14.7676,,0.0
118632,2014-01-12,14.7676,,0.0
118632,2014-01-13,14.9695,118632.0,0.013671822097023334
118632,2014-01-14,14.8923,118632.0,-0.005157152877517612
118632,2014-01-15,15.0219,118632.0,0.008702483833927577
118632,2014-01-16,15.0355,118632.0,0.0009053448631664018
118632,2014-01-17,14.8613,118632.0,-0.011585913338432396
118632,2014-01-18,14.8613,,0.0
118632,2014-01-19,14.8613,,0.0
118632,2014-01-20,15.0026,118632.0,0.00950791653489258
118632,2014-01-21,15.0291,118632.0,0.0017663604975137748
118632,2014-01-22,15.111,118632.0,0.005449428109467691
118632,2014-01-23,15.0994,118632.0,-0.0007676527033287917
118632,2014-01-24,14.9307,118632.0,-0.011172629376001608
118632,2014-01-25,14.9307,,0.0
118632,2014-01-26,14.9307,,0.0
118632,2014-01-27,14.6153,118632.0,-0.021124260751337887
118632,2014-01-28,14.531,118632.0,-0.005767928130110178
118632,2014-01-29,14.5958,118632.0,0.00445943156011297
118632,2014-01-30,14.4573,118632.0,-0.009489031091135858
118632,2014-01-31,14.6318,118632.0,0.012070026906822129
118632,2014-02-01,14.6318,,0.0
118632,2014-02-02,14.6318,,0.0
118632,2014-02-03,14.4507,118632.0,-0.012377151136565567
118632,2014-02-04,14.465,118632.0,0.000989571439445891
118632,2014-02-05,14.4861,118632.0,0.0014586933978568695
118632,2014-02-06,14.4906,118632.0,0.0003106426160250919
118632,2014-02-07,14.5266,118632.0,0.0024843691772598042
118632,2014-02-08,14.5266,,0.0
118632,2014-02-09,14.5266,,0.0
118632,2014-02-10,14.4875,118632.0,-0.002691614004653453
118632,2014-02-11,14.5698,118632.0,0.005680759275237257
118632,2014-02-12,14.6409,118632.0,0.004879957171683769
118632,2014-02-13,14.4582,118632.0,-0.012478741061000331
118632,2014-02-14,14.5321,118632.0,0.005111286328865372
118632,2014-02-15,14.5321,,0.0
118632,2014-02-16,14.5321,,0.0
118632,2014-02-17,14.5667,118632.0,0.002380935996862288
118632,2014-02-18,14.7053,118632.0,0.009514852368758708
118632,2014-02-19,14.8192,118632.0,0.007745506722066198
118632,2014-02-20,14.7635,118632.0,-0.0037586374433167258
118632,2014-02-21,14.9225,118632.0,0.010769803908287301
118632,2014-02-22,14.9225,,0.0
118632,2014-02-23,14.9225,,0.0
118632,2014-02-24,15.0174,118632.0,0.006359524208410239
118632,2014-02-25,15.0578,118632.0,0.002690212686616844
118632,2014-02-26,15.1423,118632.0,0.005611709545883192
118632,2014-02-27,15.1423,,0.0
118632,2014-02-28,15.2367,118632.0,0.006234191635352548
118632,2014-03-01,15.2367,,0.0
118632,2014-03-02,15.2367,,0.0
118632,2014-03-03,15.108,118632.0,-0.008446710901967025
118632,2014-03-04,15.3215,118632.0,0.014131585914747058
118632,2014-03-05,15.4493,118632.0,0.008341219854452797
118632,2014-03-06,15.624,118632.0,0.011307955700258443
118632,2014-03-07,15.7893,118632.0,0.01057987711213526
118632,2014-03-08,15.7893,,0.0
118632,2014-03-09,15.7893,,0.0
118632,2014-03-10,15.8336,118632.0,0.002805697529339568
118632,2014-03-11,15.7797,118632.0,-0.003404153193209414
118632,2014-03-12,15.775,118632.0,-0.00029785103645818545
118632,2014-03-13,15.7414,118632.0,-0.002129952456418338
118632,2014-03-14,15.7305,118632.0,-0.0006924415871524259
118632,2014-03-15,15.7305,,0.0
118632,2014-03-16,15.7305,,0.0
118632,2014-03-17,15.7305,,0.0
118632,2014-03-18,15.856,118632.0,0.007978131655065113
118632,2014-03-19,15.8849,118632.0,0.001822653884964609
118632,2014-03-20,15.7631,118632.0,-0.0076676592235394025
118632,2014-03-21,15.8077,118632.0,0.002829392695599342
118632,2014-03-22,15.8077,,0.0
118632,2014-03-23,15.8077,,0.0
118632,2014-03-24,15.9637,118632.0,0.009868608336443652
118632,2014-03-25,16.0131,118632.0,0.00309452069382421
118632,2014-03-26,16.0209,118632.0,0.0004871011859040042
118632,2014-03-27,16.1047,118632.0,0.005230667440655701
118632,2014-03-28,16.295,118632.0,0.01181642626065682
118632,2014-03-29,16.295,,0.0
118632,2014-03-30,16.295,,0.0
118632,2014-03-31,16.4337,118632.0,0.008511813439705529
118632,2014-04-01,16.3998,118632.0,-0.0020628342978150638
118632,2014-04-02,16.5762,118632.0,0.010756228734496887
118632,2014-04-03,16.5041,118632.0,-0.0043496096813503415
118632,2014-04-04,16.4255,118632.0,-0.0047624529662326776
118632,2014-04-05,16.4255,,0.0
118632,2014-04-06,16.4255,,0.0
118632,2014-04-07,16.4194,118632.0,-0.00037137377857598963
118632,2014-04-08,16.4194,,0.0
118632,2014-04-09,16.636,118632.0,0.013191712242834663
118632,2014-04-10,16.6791,118632.0,0.0025907670113007875
118632,2014-04-11,16.5678,118632.0,-0.006673021925643452
118632,2014-04-12,16.5678,,0.0
118632,2014-04-13,16.5678,,0.0
118632,2014-04-14,16.5678,,0.0
118632,2014-04-15,16.4793,118632.0,-0.0053416868866114076
118632,2014-04-16,16.2824,118632.0,-0.011948323047702214
118632,2014-04-17,16.5079,118632.0,0.013849309684076161
118632,2014-04-18,16.5079,,0.0
118632,2014-04-19,16.5079,,0.0
118632,2014-04-20,16.5079,,0.0
118632,2014-04-21,16.6546,118632.0,0.008886654268562166
118632,2014-04-22,16.6901,118632.0,0.0021315432373039123
118632,2014-04-23,16.755,118632.0,0.003888532722991389
118632,2014-04-24,16.755,,0.0
118632,2014-04-25,16.6603,118632.0,-0.005652044165920578
118632,2014-04-26,16.6603,,0.0
118632,2014-04-27,16.6603,,0.0
118632,2014-04-28,16.643,118632.0,-0.0010383966675269196
118632,2014-04-29,16.4949,118632.0,-0.00889863606320973
118632,2014-04-30,16.4493,118632.0,-0.00276449084262409
118632,2014-05-01,16.4493,,0.0
118632,2014-05-02,16.4055,118632.0,-0.002662727289307165
118632,2014-05-03,16.4055,,0.0
118632,2014-05-04,16.4055,,0.0
118632,2014-05-05,16.4094,118632.0,0.00023772515315001463
118632,2014-05-06,16.4314,118632.0,0.001340694967518541
118632,2014-05-07,16.3084,118632.0,-0.007485667685042108
118632,2014-05-08,16.3463,118632.0,0.0023239557528635935
118632,2014-05-09,16.7704,118632.0,0.025944709200247162
118632,2014-05-10,16.7704,,0.0
118632,2014-05-11,16.7704,,0.0
118632,2014-05-12,17.0811,118632.0,0.01852668988217343
118632,2014-05-13,17.3691,118632.0,0.016860740818799735
118632,2014-05-14,17.3858,118632.0,0.0009614775664830155
118632,2014-05-15,17.2971,118632.0,-0.005101864740190254
118632,2014-05-16,17.7003,118632.0,0.023310265882720227
118632,2014-05-17,17.7003,,0.0
118632,2014-05-18,17.7003,,0.0
118632,2014-05-19,18.0749,118632.0,0.021163483104806202
118632,2014-05-20,18.2096,118632.0,0.007452323387681092
118632,2014-05-21,18.284,118632.0,0.00408575696336011
118632,2014-05-22,18.4562,118632.0,0.009418070444104032
118632,2014-05-23,18.7953,118632.0,0.018373229592223872
118632,2014-05-24,18.7953,,0.0
118632,2014-05-25,18.7953,,0.0
118632,2014-05-26,18.7217,118632.0,-0.003915872585167679
118632,2014-05-27,18.6606,118632.0,-0.003263592515636904
118632,2014-05-28,18.7759,118632.0,0.006178793822277928
118632,2014-05-29,18.5928,118632.0,-0.009751862760240537
118632,2014-05-30,18.4698,118632.0,-0.006615464050600317
118632,2014-05-31,18.4698,,0.0
118632,2014-06-01,18.4698,,0.0
118632,2014-06-02,18.8857,118632.0,0.02251783993329659
118632,2014-06-03,18.9956,118632.0,0.005819217714990721
118632,2014-06-04,19.0685,118632.0,0.003837730842932041
118632,2014-06-05,19.3489,118632.0,0.01470487977554602
118632,2014-06-06,19.5433,118632.0,0.010047082779899519
118632,2014-06-07,19.5433,,0.0
118632,2014-06-08,19.5433,,0.0
118632,2014-06-09,19.765,118632.0,0.01134404118035337
118632,2014-06-10,19.7891,118632.0,0.0012193270933469336
118632,2014-06-11,19.7583,118632.0,-0.0015564123684251863
118632,2014-06-12,19.8035,118632.0,0.002287646204379934
